-57.71060513199453,1000000
-57.75387029868708,4124375
-57.31277988606248,7248750
-56.70011961110814,10373125
-56.80214840231467,13497500
-57.20867855195151,16621875
-57.76717757794839,19746250
-58.20509637664787,22870625
-58.42806010399925,25995000
-57.66088666472779,29119375
-56.86322315179999,32243750
-56.72936849165687,35368125
-56.38327529451959,38492500
-56.2365579641441,41616875
-56.2286489268983,44741250
-56.06251751319295,47865625
-55.94771859417825,50990000
-56.03400671662314,54114375
-55.8796081321415,57238750
-55.86447784123726,60363125
-55.8751737548569,63487500
-55.82359492160229,66611875
-55.98374563168132,69736250
-55.28950921705597,72860625
-54.69067649160883,75985000
-54.78340184681193,79109375
-54.64660099038747,82233750
-54.59659304939894,85358125
-54.62292188058814,88482500
-54.76282569262351,91606875
-54.75480996646937,94731250
-54.54665638583706,97855625
-54.24878442937391,100980000
-54.10488092674575,104104375
-53.92986316580543,107228750
-53.76050163974705,110353125
-53.52283664340314,113477500
-53.41792688655437,116601875
-53.54768814928333,119726250
-53.40195164155779,122850625
-53.52432214447036,125975000
-53.69067819094104,129099375
-53.69175615654603,132223750
-53.5750148726618,135348125
-53.29405516135483,138472500
-53.40985733166705,141596875
-53.15689683884707,144721250
-52.87898916340978,147845625
-52.80703912261993,150970000
-52.7693006442498,154094375
-52.82006295639199,157218750
-52.89581727988903,160343125
-52.81141851774016,163467500
-52.9586248065634,166591875
-53.10070565871833,169716250
-52.96458681896071,172840625
-52.87051842357543,175965000
-52.65502366586745,179089375
-52.46080298943988,182213750
-52.34342287020527,185338125
-52.14434260051321,188462500
-52.09101929402798,191586875
-52.03951873997627,194711250
-51.94879637133415,197835625
-52.06197842883191,200960000
-52.16134288308758,204084375
-52.23902072220397,207208750
-52.23079516128264,210333125
-52.09692236376721,213457500
-51.8377207477871,216581875
-51.56713067094888,219706250
-51.6538556619884,222830625
-51.69779999527027,225955000
-51.61206851444985,229079375
-51.6561628012404,232203750
-51.57652674145469,235328125
-51.68984566322209,238452500
-51.71101095323996,241576875
-51.52640038982496,244701250
-51.54243200518331,247825625
-51.44064140408503,250950000
-51.3867492709274,254074375
-51.39351440003539,257198750
-51.34117914268758,260323125
-51.27190678314422,263447500
-51.18742007878423,266571875
-51.30002803116085,269696250
-51.30527297592275,272820625
-51.28186448024303,275945000
-51.28278447479588,279069375
-51.06924199561139,282193750
-50.8788194442313,285318125
-50.80178972013348,288442500
-50.77188620375696,291566875
-50.8226309723911,294691250
-50.6889858463184,297815625
-50.62446993492476,300940000
-50.90403908277075,304064375
-50.9393849302961,307188750
-50.77281923838978,310313125
-50.80069353594187,313437500
-50.90754423494622,316561875
-50.75593673354647,319686250
-50.53019823788843,322810625
-50.26421839869944,325935000
-50.0969728668768,329059375
-50.07818787304263,332183750
-49.90666985445493,335308125
-49.73428050115732,338432500
-49.78913110338078,341556875
-49.99694339573963,344681250
-49.97130864241527,347805625
-49.79132041704433,350930000
-49.76120128640456,354054375
-49.6017956707544,357178750
-49.35665855896553,360303125
-49.1905919459884,363427500
-48.94933089793307,366551875
-48.85762376781241,369676250
-48.80244443405254,372800625
-48.82153139123307,375925000
-48.84604875157984,379049375
-48.84926992087382,382173750
-48.8667340248736,385298125
-48.98702173059908,388422500
-48.97551665373637,391546875
